session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
1pm,FALSE,1,1,8,nJv5Wjpk4jaiwmFr5,xMn4fbXdSFQh8NKuJ,1,1,5,51.333,1.059
1pm,FALSE,1,1,9,nJv5Wjpk4jaiwmFr5,xMn4fbXdSFQh8NKuJ,1,1,5,57.626,1.399
1pm,FALSE,1,1,9,nJv5Wjpk4jaiwmFr5,XSxvHwwNwBfusdi6R,1,1,5,58.114,1.887
1pm,FALSE,1,1,10,nJv5Wjpk4jaiwmFr5,xMn4fbXdSFQh8NKuJ,1,1,5,61.787,0.934
1pm,FALSE,1,1,10,nJv5Wjpk4jaiwmFr5,XSxvHwwNwBfusdi6R,1,1,5,62.745,1.892
1pm,FALSE,1,1,1,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,11.884,11.902
1pm,FALSE,1,1,1,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,9.839,9.857
1pm,FALSE,1,1,2,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,13.86,1.441
1pm,FALSE,1,1,2,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,15.543,3.124
1pm,FALSE,1,1,3,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,17.429,1.688
1pm,FALSE,1,1,3,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,16.639,0.898
1pm,FALSE,1,1,4,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,20.324,1.546
1pm,FALSE,1,1,4,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,20.113,1.335
1pm,FALSE,1,1,5,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,21.869,1.225
1pm,FALSE,1,1,5,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,21.786,1.142
1pm,FALSE,1,1,6,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,23.952,1.364
1pm,FALSE,1,1,6,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,24.151,1.563
1pm,FALSE,1,1,7,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,26.01,0.811
1pm,FALSE,1,1,7,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,26.532,1.333
1pm,FALSE,1,1,8,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,28.815,2.072
1pm,FALSE,1,1,8,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,27.568,0.825
1pm,FALSE,1,1,9,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,31.936,1.532
1pm,FALSE,1,1,9,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,34.205,3.801
1pm,FALSE,1,1,10,FEqrGxg2qWvcnSasi,TP2428NEsbamnmvwf,1,1,5,37.45,1.489
1pm,FALSE,1,1,10,FEqrGxg2qWvcnSasi,oEdzXdEbM6o7wyYF5,1,1,5,37.451,1.49
1pm,FALSE,1,1,1,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,1,0,1,16.073,16.13
1pm,FALSE,1,1,1,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,0,1,7,19.506,19.563
1pm,FALSE,1,1,2,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,0,0,3,25.196,5.264
1pm,FALSE,1,1,2,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,0,0,3,27.251,7.319
1pm,FALSE,1,1,3,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,0,1,7,32.362,2.706
1pm,FALSE,1,1,3,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,1,0,1,32.765,3.109
1pm,FALSE,1,1,4,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,0,0,3,38.561,3.48
1pm,FALSE,1,1,4,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,0,0,3,38.679,3.598
1pm,FALSE,1,1,5,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,1,0,1,43.817,2.988
1pm,FALSE,1,1,5,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,0,1,7,42.375,1.546
1pm,FALSE,1,1,6,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,1,1,5,48.681,2.262
1pm,FALSE,1,1,6,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,1,1,5,48.687,2.268
1pm,FALSE,1,1,7,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,1,0,1,53.643,2.968
1pm,FALSE,1,1,7,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,0,1,7,53.611,2.936
1pm,FALSE,1,1,8,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,1,0,1,57.64,1.235
1pm,FALSE,1,1,8,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,0,1,7,59.675,3.27
1pm,FALSE,1,1,9,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,1,0,1,62.618,1.59
1pm,FALSE,1,1,9,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,0,1,7,62.369,1.341
1pm,FALSE,1,1,10,JEepF8uJq4TgPAYiP,JtpdkX98RtQ43648w,1,0,1,68.595,3.256
1pm,FALSE,1,1,10,JEepF8uJq4TgPAYiP,2a5QCF8Wdpx3nzbEc,0,1,7,67.232,1.893
1pm,TRUE,1,1,1,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,8.8,8.819
1pm,TRUE,1,1,1,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,19.019,19.038
1pm,TRUE,1,1,2,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,22.287,2.961
1pm,TRUE,1,1,2,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,23.351,4.025
1pm,TRUE,1,1,3,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,27.089,2.383
1pm,TRUE,1,1,3,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,27.096,2.39
1pm,TRUE,1,1,4,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,30.93,1.277
1pm,TRUE,1,1,4,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,32.416,2.763
1pm,TRUE,1,1,5,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,35.332,1.403
1pm,TRUE,1,1,5,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,35.377,1.448
1pm,TRUE,1,1,6,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,39.009,1.928
1pm,TRUE,1,1,6,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,39.242,2.161
1pm,TRUE,1,1,7,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,45.38,1.726
1pm,TRUE,1,1,7,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,44.012,0.358
1pm,TRUE,1,1,8,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,50.107,1.065
1pm,TRUE,1,1,8,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,50.292,1.25
1pm,TRUE,1,1,9,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,57.068,1.874
1pm,TRUE,1,1,9,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,57.07,1.876
1pm,TRUE,1,1,10,CiQKBFMQHgD5TQpit,qfK7J87D5Kk7swwc7,1,1,5,60.986,1.583
1pm,TRUE,1,1,10,CiQKBFMQHgD5TQpit,qyptfkyqNNMnZTF2v,1,1,5,60.634,1.231
1pm,FALSE,1,1,1,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,1,0,1,9.112,9.127
1pm,TRUE,1,1,1,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,0,1,7,8.613,8.628
1pm,TRUE,1,1,2,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,0,0,3,10.97,1.701
1pm,FALSE,1,1,2,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,0,0,3,18.257,8.988
1pm,FALSE,1,1,3,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,0,1,7,25.543,7.017
1pm,TRUE,1,1,3,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,1,0,1,20.106,1.58
1pm,TRUE,1,1,4,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,1,1,5,28.289,2.586
1pm,FALSE,1,1,4,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,1,1,5,29.16,3.457
1pm,TRUE,1,1,5,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,1,1,5,32.019,1.178
1pm,FALSE,1,1,5,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,1,1,5,33.937,3.096
1pm,TRUE,1,1,6,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,1,1,5,36.933,1.227
1pm,FALSE,1,1,6,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,1,1,5,38.535,2.829
1pm,FALSE,1,1,7,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,1,1,5,43.502,2.28
1pm,TRUE,1,1,7,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,1,1,5,43.514,2.292
1pm,FALSE,1,1,8,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,1,1,5,49.141,2.869
1pm,TRUE,1,1,8,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,1,1,5,48.716,2.444
1pm,FALSE,1,1,9,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,1,1,5,54.6,3.519
1pm,TRUE,1,1,9,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,1,1,5,53.306,2.225
1pm,FALSE,1,1,10,9yxKXaAKZhDeGsdPB,kfnPCXJtmFZt2YLYQ,0,1,7,60.775,2.179
1pm,TRUE,1,1,10,9yxKXaAKZhDeGsdPB,S7DpQTGMB3QHmv3wj,1,0,1,59.932,1.336
1pm,FALSE,1,1,1,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,9.144,9.16
1pm,FALSE,1,1,1,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,23.96,23.976
1pm,FALSE,1,1,2,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,28.762,3.564
1pm,FALSE,1,1,2,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,28.071,2.873
1pm,FALSE,1,1,3,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,32.363,1.864
1pm,FALSE,1,1,3,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,33.241,2.742
1pm,FALSE,1,1,4,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,37.402,2.587
1pm,FALSE,1,1,4,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,36.026,1.211
1pm,FALSE,1,1,5,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,43.29,2.544
1pm,FALSE,1,1,5,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,43.281,2.535
1pm,FALSE,1,1,6,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,46.923,1.382
1pm,FALSE,1,1,6,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,47.186,1.645
1pm,FALSE,1,1,7,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,53.13,3.127
1pm,FALSE,1,1,7,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,53.069,3.066
1pm,FALSE,1,1,8,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,57.068,1.08
1pm,FALSE,1,1,8,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,57.143,1.155
1pm,FALSE,1,1,9,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,1,1,5,60.905,1.175
1pm,FALSE,1,1,9,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,1,5,61.088,1.358
1pm,FALSE,1,1,10,EtLqZy8nyB2wJStiC,ZY7qP2B8GAfT5AWGZ,0,1,7,66.69,2.731
1pm,FALSE,1,1,10,EtLqZy8nyB2wJStiC,xH8gnN6xZ9tWFkmrD,1,0,1,65.121,1.162
1pm,TRUE,1,1,1,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,6.921,6.957
1pm,FALSE,1,1,1,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,19.466,19.502
1pm,FALSE,1,1,2,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,25.868,5.978
1pm,TRUE,1,1,2,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,22.445,2.555
1pm,TRUE,1,1,3,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,29.692,1.798
1pm,FALSE,1,1,3,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,31.907,4.013
1pm,TRUE,1,1,4,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,36.536,2.4
1pm,FALSE,1,1,4,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,36.74,2.604
1pm,FALSE,1,1,5,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,45.322,5.344
1pm,TRUE,1,1,5,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,41.671,1.693
1pm,TRUE,1,1,6,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,50.16,1.231
1pm,FALSE,1,1,6,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,52.912,3.983
1pm,FALSE,1,1,7,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,57.878,2.416
1pm,TRUE,1,1,7,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,56.605,1.143
1pm,FALSE,1,1,8,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,64.42,4.402
1pm,TRUE,1,1,8,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,61.526,1.508
1pm,FALSE,1,1,9,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,66.607,1.369
1pm,TRUE,1,1,9,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,66.523,1.285
1pm,FALSE,1,1,10,Bd7qDrsTLNaNkweGz,GwfkQ6SGEuBj2RMoW,1,1,5,72.97,2.832
1pm,TRUE,1,1,10,Bd7qDrsTLNaNkweGz,jm4za6kMb6JSQMoo5,1,1,5,71.524,1.386
1pm,FALSE,1,1,1,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,9.257,9.273
1pm,FALSE,1,1,1,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,12.783,12.799
1pm,FALSE,1,1,2,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,25.596,12.425
1pm,FALSE,1,1,2,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,16.371,3.2
1pm,FALSE,1,1,3,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,36.377,9.446
1pm,FALSE,1,1,3,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,28.839,1.908
1pm,FALSE,1,1,4,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,41.509,2.079
1pm,FALSE,1,1,4,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,46.353,6.923
1pm,FALSE,1,1,5,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,56.367,7.102
1pm,FALSE,1,1,5,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,50.411,1.146
1pm,FALSE,1,1,6,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,61.363,2.069
1pm,FALSE,1,1,6,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,61.398,2.104
1pm,FALSE,1,1,7,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,66.723,2.623
1pm,FALSE,1,1,7,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,66.367,2.267
1pm,FALSE,1,1,8,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,72.016,1.923
1pm,FALSE,1,1,8,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,71.679,1.586
1pm,FALSE,1,1,9,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,74.523,1.204
1pm,FALSE,1,1,9,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,74.8,1.481
1pm,FALSE,1,1,10,DpS7ETMPJqrs6uSEY,7SuwNkTzDH5sA5JDC,1,1,5,76.681,1.33
1pm,FALSE,1,1,10,DpS7ETMPJqrs6uSEY,2xgTQpgmHLiTHmpsq,1,1,5,76.572,1.221
1pm,FALSE,1,1,1,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,37.665,37.68
1pm,FALSE,1,1,1,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,13.228,13.243
1pm,FALSE,1,1,2,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,45.713,5.71
1pm,FALSE,1,1,2,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,52.56,12.557
1pm,FALSE,1,1,3,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,61.168,6.17
1pm,FALSE,1,1,3,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,57.855,2.857
1pm,FALSE,1,1,4,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,65.471,1.792
1pm,FALSE,1,1,4,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,67.536,3.857
1pm,FALSE,1,1,5,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,72.522,2.256
1pm,FALSE,1,1,5,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,72.524,2.258
1pm,FALSE,1,1,6,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,74.904,1.656
1pm,FALSE,1,1,6,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,76.446,3.198
1pm,FALSE,1,1,7,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,79.534,1.492
1pm,FALSE,1,1,7,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,79.14,1.098
1pm,FALSE,1,1,8,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,81.339,1.663
1pm,FALSE,1,1,8,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,81.335,1.659
1pm,FALSE,1,1,9,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,84.759,1.865
1pm,FALSE,1,1,9,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,84.248,1.354
1pm,FALSE,1,1,10,8vutRCevEqAqPW5ux,m8qY5xCxdBqLSSRWW,1,1,5,86.186,1.278
1pm,FALSE,1,1,10,8vutRCevEqAqPW5ux,Qi3GiWFco4Qh355LQ,1,1,5,86.178,1.27
1pm,FALSE,1,1,1,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,1,1,5,9.509,9.538
1pm,FALSE,1,1,1,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,1,1,5,12.376,12.405
1pm,FALSE,1,1,2,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,1,0,1,15.224,2.36
1pm,FALSE,1,1,2,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,0,1,7,22.643,9.779
1pm,FALSE,1,1,3,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,1,0,1,27.31,3.232
1pm,FALSE,1,1,3,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,0,1,7,27.309,3.231
1pm,FALSE,1,1,4,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,0,1,7,33.903,4.278
1pm,FALSE,1,1,4,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,1,0,1,32.543,2.918
1pm,FALSE,1,1,5,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,0,0,3,37.636,2.4
1pm,FALSE,1,1,5,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,0,0,3,37.551,2.315
1pm,FALSE,1,1,6,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,1,1,5,43.664,2.589
1pm,FALSE,1,1,6,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,1,1,5,43.663,2.588
1pm,FALSE,1,1,7,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,0,1,7,49.185,1.393
1pm,FALSE,1,1,7,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,1,0,1,49.439,1.647
1pm,FALSE,1,1,8,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,1,1,5,55.931,1.749
1pm,FALSE,1,1,8,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,1,1,5,55.926,1.744
1pm,FALSE,1,1,9,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,0,1,7,60.923,2.172
1pm,FALSE,1,1,9,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,1,0,1,60.93,2.179
1pm,FALSE,1,1,10,eJojXk2qXbMfu9QrL,83aLGCKsgKvC3pkJN,1,0,1,64.858,1.537
1pm,FALSE,1,1,10,eJojXk2qXbMfu9QrL,ACmCYtCtP5CgznfwC,0,1,7,68.835,5.514
1pm,FALSE,1,1,1,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,31.225,31.235
1pm,TRUE,1,1,1,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,10.225,10.235
1pm,FALSE,1,1,2,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,38.098,4.823
1pm,TRUE,1,1,2,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,37.457,4.182
1pm,FALSE,1,1,3,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,0,1,7,46.276,2.94
1pm,TRUE,1,1,3,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,0,1,45.938,2.602
1pm,FALSE,1,1,4,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,52.167,3.189
1pm,TRUE,1,1,4,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,52.173,3.195
1pm,TRUE,1,1,5,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,58.436,2.666
1pm,FALSE,1,1,5,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,59.651,3.881
1pm,FALSE,1,1,6,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,64.073,1.693
1pm,TRUE,1,1,6,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,64.04,1.66
1pm,FALSE,1,1,7,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,67.83,2.931
1pm,TRUE,1,1,7,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,67.146,2.247
1pm,TRUE,1,1,8,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,72.495,1.714
1pm,FALSE,1,1,8,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,73.143,2.362
1pm,FALSE,1,1,9,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,74.682,1.225
1pm,TRUE,1,1,9,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,75.227,1.77
1pm,TRUE,1,1,10,edHkAdJtix3udvx2d,txQxDcqhuXxmEXyWG,1,1,5,77.807,1.446
1pm,FALSE,1,1,10,edHkAdJtix3udvx2d,kHR5CKiiL9FYWGwqn,1,1,5,82.396,6.035
1pm,FALSE,1,1,1,YLSRcGFYPuuHWehcq,BXpopjp8tbALotvvj,1,1,5,10.633,10.643
1pm,FALSE,1,1,1,YLSRcGFYPuuHWehcq,LHDAKffMp8XBLFz3g,1,1,5,8.776,8.786
1pm,FALSE,1,1,2,YLSRcGFYPuuHWehcq,BXpopjp8tbALotvvj,1,0,1,14.958,3.572
1pm,FALSE,1,1,2,YLSRcGFYPuuHWehcq,LHDAKffMp8XBLFz3g,0,1,7,20.929,9.543
1pm,FALSE,1,1,3,YLSRcGFYPuuHWehcq,BXpopjp8tbALotvvj,0,1,7,26.428,3.583
1pm,FALSE,1,1,3,YLSRcGFYPuuHWehcq,LHDAKffMp8XBLFz3g,1,0,1,23.988,1.143
1pm,FALSE,1,1,4,YLSRcGFYPuuHWehcq,BXpopjp8tbALotvvj,1,1,5,31.209,2.907
1pm,FALSE,1,1,4,YLSRcGFYPuuHWehcq,LHDAKffMp8XBLFz3g,1,1,5,29.232,0.93
1pm,FALSE,1,1,5,YLSRcGFYPuuHWehcq,LHDAKffMp8XBLFz3g,0,1,7,36.184,3.246
1pm,FALSE,1,1,5,YLSRcGFYPuuHWehcq,BXpopjp8tbALotvvj,1,0,1,34.976,2.038
1pm,FALSE,1,1,6,YLSRcGFYPuuHWehcq,BXpopjp8tbALotvvj,0,1,7,41.56,2.879
1pm,FALSE,1,1,6,YLSRcGFYPuuHWehcq,LHDAKffMp8XBLFz3g,1,0,1,42.067,3.386
1pm,FALSE,1,1,7,YLSRcGFYPuuHWehcq,BXpopjp8tbALotvvj,1,1,5,48.078,1.656
1pm,FALSE,1,1,7,YLSRcGFYPuuHWehcq,LHDAKffMp8XBLFz3g,1,1,5,48.675,2.253
