,session,dropout,day,game,round,gameId,player,action,opp_action,payoff,total_time,time
174110,1pm,False,10,1,5,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,1,5,32.764,6.19
174111,1pm,False,10,1,5,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,1,1,5,28.581999999999997,2.008
174112,1pm,False,10,1,6,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,1,5,38.580999999999996,3.4939999999999998
174113,1pm,False,10,1,6,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,1,1,5,36.635,1.548
174114,1pm,False,10,1,7,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,1,1,5,42.369,1.704
174115,1pm,False,10,1,7,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,1,5,42.858000000000004,2.193
174116,1pm,False,10,1,8,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,1,1,5,47.685,2.003
174117,1pm,False,10,1,8,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,1,5,47.05,1.368
174118,1pm,False,10,1,9,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,0,1,51.586999999999996,1.87
174119,1pm,False,10,1,9,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,0,1,7,53.588,3.8710000000000004
174120,1pm,False,10,1,10,2F227yeMu5GdigtjL,JeZKmXZdRgdiHQaHF,1,0,1,57.041000000000004,2.3609999999999998
174121,1pm,False,10,1,10,2F227yeMu5GdigtjL,tSEAiJdi4ZfwHJqF8,0,1,7,56.641999999999996,1.962
174122,1pm,False,10,1,1,DDDJ622YnPN8bDYyL,Qi3GiWFco4Qh355LQ,1,1,5,6.702000000000001,6.723
174123,1pm,False,10,1,1,DDDJ622YnPN8bDYyL,2a5QCF8Wdpx3nzbEc,1,1,5,28.865,28.886
174124,1pm,False,10,1,2,DDDJ622YnPN8bDYyL,2a5QCF8Wdpx3nzbEc,1,1,5,34.833,4.087
